15,79,16
618,79,18
210,79,21
235,79,21
630,79,22
396,79,28
548,79,38
888,79,39
94,78,8
632,78,15
439,78,18
69,78,24
391,78,28
704,78,28
773,78,28
621,78,32
930,78,33
366,77,3
425,77,4
971,77,12
12,77,17
292,77,19
699,77,20
994,77,20
117,77,38
783,77,43
935,76,2
65,76,6
191,76,8
691,76,8
710,76,11
730,76,29
881,76,29
953,76,33
532,76,37
327,76,38
571,75,2
357,75,5
455,75,8
767,75,8
616,75,13
891,75,18
280,75,25
56,75,37
856,75,39
253,74,1
995,74,8
7,74,12
774,74,15
850,74,15
126,74,20
354,74,20
602,74,39
298,73,7
857,73,8
933,73,8
997,73,8
61,73,10
688,73,13
71,73,18
441,73,18
878,73,27
485,73,30
429,73,38
246,72,1
58,72,4
686,72,14
719,72,15
385,72,16
672,72,20
876,72,20
348,72,23
541,72,23
178,72,27
410,72,31
201,72,32
96,72,36
236,72,40
986,72,42
158,72,44
936,72,44
30,71,5
830,71,6
844,71,10
153,71,15
202,71,16
653,71,17
800,71,26
281,71,37
1,70,7
639,70,11
579,70,13
612,70,13
590,70,15
477,70,16
796,70,32
465,70,35
208,70,40
493,70,42
120,70,44
667,70,45
282,69,7
575,69,8
705,69,12
87,69,17
108,69,19
968,69,21
445,69,26
170,69,30
528,69,32
512,69,36
803,69,38
766,69,40
594,69,42
11,68,4
559,68,5
859,68,5
542,68,8
601,68,17
631,68,20
807,68,20
972,68,30
213,68,34
421,68,39
535,67,5
395,67,9
21,67,11
685,67,18
10,67,22
268,67,31
9,67,36
607,67,37
269,67,44
780,67,45
509,66,1
483,66,5
813,66,20
452,66,23
404,66,26
652,66,38
550,65,9
763,65,19
76,65,26
290,65,39
892,65,39
963,64,2
526,64,5
305,64,16
124,64,17
336,64,22
715,64,23
849,64,28
870,64,42
243,63,4
481,63,20
927,63,21
302,63,22
525,63,26
85,63,29
573,63,30
35,63,35
33,63,40
408,62,2
501,62,4
492,62,17
962,62,18
829,62,20
727,62,21
661,62,22
902,62,22
438,62,23
577,62,25
673,62,26
915,62,29
538,62,39
752,61,0
756,61,8
51,61,14
131,61,17
926,61,19
197,61,25
274,61,32
979,61,34
397,61,35
731,61,40
744,61,40
152,61,42
113,61,44
212,61,44
356,60,1
917,60,12
402,60,16
862,60,16
894,60,20
470,60,23
403,60,37
557,60,39
561,60,40
941,59,2
937,59,3
882,59,6
446,59,7
925,59,24
912,59,28
54,59,29
644,59,43
288,59,44
361,58,6
387,58,8
48,58,15
189,58,22
921,58,23
847,58,27
529,58,28
606,58,28
323,58,30
447,58,30
817,58,39
134,58,41
52,58,43
332,58,45
254,57,6
496,57,8
123,57,14
638,57,14
494,57,17
382,57,21
19,57,26
66,57,26
435,57,29
609,57,34
721,57,35
655,57,39
707,57,40
225,57,41
468,57,43
920,57,45
384,56,1
987,56,7
802,56,21
904,56,26
539,56,30
420,56,32
846,56,39
583,55,14
765,55,17
794,55,35
84,55,37
866,55,37
733,54,0
415,54,1
697,54,7
256,54,10
14,54,13
909,54,15
194,54,18
437,54,19
610,54,35
344,54,39
121,54,40
83,53,1
301,53,1
18,53,12
335,53,26
569,53,27
848,53,30
728,53,33
64,53,40
650,52,0
218,52,6
634,52,8
864,52,9
73,52,10
267,52,11
161,52,15
82,52,17
154,52,22
393,52,22
683,52,22
939,52,23
219,52,27
133,52,37
553,52,38
776,52,41
507,52,44
252,51,2
146,51,3
226,51,14
680,51,14
584,51,17
560,51,22
906,51,39
956,51,41
482,51,43
147,51,45
677,50,2
155,50,5
240,50,6
106,50,20
868,50,35
554,50,38
619,49,0
499,49,4
511,49,7
203,49,26
312,49,27
799,49,41
127,48,4
365,48,5
321,48,10
911,48,19
49,48,22
969,48,24
467,48,43
835,48,43
34,47,0
207,47,1
334,47,9
162,47,18
823,47,18
142,47,21
585,47,25
287,47,31
423,47,31
190,47,35
104,47,39
150,47,43
272,47,44
2,46,3
942,46,10
181,46,14
711,46,16
964,46,24
490,46,33
497,46,33
845,46,36
168,46,45
887,45,3
472,45,8
718,45,14
588,45,15
664,45,41
358,44,1
176,44,3
105,44,11
993,44,13
286,44,18
270,44,22
574,44,25
826,44,45
858,43,1
805,43,4
456,43,11
640,43,15
734,43,17
372,43,23
833,43,29
947,43,36
230,43,38
736,43,39
863,43,45
513,42,2
93,42,10
599,42,14
383,42,20
487,42,23
4,42,38
840,42,45
693,41,0
232,41,1
480,41,1
761,41,11
556,41,12
950,41,18
786,41,25
973,41,29
820,41,31
530,41,40
373,41,42
725,40,6
489,40,9
306,40,10
309,40,13
717,40,18
741,40,19
806,40,22
787,40,30
55,40,42
53,40,45
716,39,1
221,39,3
394,39,9
592,39,13
565,39,24
215,39,25
241,39,32
884,39,35
647,39,36
381,38,9
95,38,12
350,38,15
399,38,15
177,38,17
976,38,17
922,38,21
491,38,24
587,38,25
374,38,37
261,37,5
433,37,7
504,37,9
264,37,10
534,37,10
143,37,11
0,37,13
642,37,14
205,37,17
547,37,20
277,37,26
79,37,32
222,37,33
854,37,34
92,37,37
355,37,43
440,36,3
13,36,10
90,36,18
812,36,21
157,36,28
635,36,38
36,35,4
229,35,12
453,35,12
238,35,16
347,35,19
63,35,21
223,35,26
984,35,28
32,35,38
793,34,8
179,34,13
740,34,13
303,34,15
278,34,16
27,34,18
308,34,22
326,34,24
289,34,30
432,34,31
566,34,33
654,34,34
732,34,35
843,34,35
475,34,36
861,34,41
901,34,42
841,33,8
353,33,10
940,33,13
568,33,19
42,33,30
948,33,35
669,33,39
954,33,39
325,32,0
250,32,25
898,32,30
418,32,40
851,32,44
603,31,1
781,31,3
505,31,5
797,31,11
646,31,13
975,31,14
648,31,16
67,31,23
923,31,28
38,31,30
562,31,34
263,31,36
885,31,36
580,31,42
156,31,43
831,31,44
965,30,4
231,30,17
636,30,18
145,30,25
416,30,27
825,30,36
409,30,38
726,29,0
951,29,3
216,29,9
998,29,25
775,29,30
625,29,31
386,29,41
500,29,44
919,28,0
572,28,2
457,28,4
322,28,5
570,28,5
558,28,9
545,28,14
148,28,17
135,28,19
617,28,20
68,28,29
714,28,31
869,28,33
755,28,34
974,27,0
679,27,7
782,27,9
260,27,12
886,27,18
245,27,28
118,27,29
122,27,30
259,27,34
576,27,36
486,27,37
918,27,43
390,27,45
694,26,0
284,26,9
89,26,16
314,26,16
450,26,17
589,26,25
40,26,29
723,26,29
251,26,31
518,26,31
982,26,40
70,26,41
701,25,4
966,25,16
352,25,25
144,25,33
517,25,34
739,25,36
98,25,42
296,24,10
985,24,10
769,24,21
291,24,27
822,23,2
16,23,4
498,23,4
970,23,10
195,23,12
613,23,15
20,23,16
842,23,18
8,23,19
687,23,22
103,23,25
77,23,33
533,23,33
623,23,38
320,23,42
537,22,2
99,22,4
449,22,5
989,22,18
273,22,20
737,22,26
961,22,28
958,22,33
663,22,35
371,22,40
896,22,40
431,22,42
185,21,4
598,21,4
838,21,5
5,21,9
771,21,9
427,21,11
359,21,24
952,21,28
762,21,33
115,21,35
914,21,35
946,21,39
318,21,41
788,20,3
629,20,13
199,20,17
957,20,27
637,20,30
809,20,32
413,20,38
265,20,39
255,20,40
916,20,40
641,19,6
380,19,7
708,19,22
248,19,25
666,19,38
80,19,39
681,19,44
895,19,44
746,19,45
712,18,1
662,18,2
827,18,2
750,18,11
865,18,14
899,18,14
139,18,19
684,18,19
852,18,23
331,18,24
907,18,31
422,18,33
369,18,42
978,18,43
795,17,0
130,17,2
234,17,3
249,17,4
867,17,10
709,17,14
735,17,20
60,17,23
345,17,23
417,17,23
227,17,35
801,17,38
454,17,42
643,17,42
764,16,1
46,16,11
871,16,11
471,16,19
424,16,20
333,16,23
299,16,29
283,16,30
405,16,31
163,16,33
136,16,35
992,16,38
611,16,40
811,16,40
275,16,41
702,16,45
519,15,5
378,15,6
620,15,9
798,15,9
346,15,18
363,15,29
375,15,29
821,15,29
200,15,36
364,15,36
880,15,45
125,14,3
549,14,6
414,14,14
770,14,15
186,14,19
877,14,19
622,14,27
464,14,29
171,14,31
473,14,35
604,14,36
515,14,40
834,14,42
379,13,0
999,13,7
874,13,8
247,13,12
516,13,15
695,13,23
102,13,27
506,13,27
25,12,4
39,12,13
101,12,14
293,12,17
341,12,21
407,12,24
258,12,26
521,12,30
461,12,38
97,12,44
700,11,0
649,11,8
149,11,11
57,11,12
660,11,25
564,11,29
779,11,31
6,11,34
88,11,37
879,11,39
412,11,44
183,10,8
593,10,8
595,10,15
193,10,16
546,10,17
502,10,21
22,0,45
41,0,45
44,0,45
81,0,45
110,0,45
114,0,45
116,0,45
137,0,45
151,0,45
175,0,45
184,0,45
188,0,45
192,0,45
206,0,45
214,0,45
217,0,45
220,0,45
224,0,45
239,0,45
266,0,45
271,0,45
279,0,45
297,0,45
310,0,45
330,0,45
362,0,45
370,0,45
376,0,45
398,0,45
401,0,45
428,0,45
459,0,45
460,0,45
463,0,45
503,0,45
522,0,45
543,0,45
555,0,45
582,0,45
627,0,45
659,0,45
670,0,45
689,0,45
690,0,45
692,0,45
696,0,45
703,0,45
724,0,45
751,0,45
759,0,45
760,0,45
777,0,45
784,0,45
785,0,45
792,0,45
804,0,45
808,0,45
832,0,45
853,0,45
873,0,45
875,0,45
883,0,45
890,0,45
900,0,45
932,0,45
934,0,45
944,0,45
949,0,45
983,0,45
990,0,45
