965,273,118
286,273,133
712,273,142
719,272,94
414,272,99
997,272,137
860,272,140
495,272,145
582,272,181
8,271,80
346,271,90
262,271,96
230,271,120
121,271,125
560,271,127
643,271,147
33,271,171
499,270,113
126,270,114
748,270,115
288,270,127
431,270,151
75,270,154
661,269,77
749,269,102
877,269,130
825,269,137
585,268,79
977,268,94
356,268,103
438,268,106
304,268,119
368,268,124
675,268,157
239,267,92
713,267,123
708,267,149
625,267,164
945,266,60
115,266,94
174,266,100
765,266,132
824,266,148
95,265,69
807,265,72
301,265,78
147,265,167
979,265,177
333,264,110
38,264,126
157,264,130
655,264,149
850,264,153
36,263,63
68,263,73
153,263,86
86,263,96
601,263,101
271,263,104
591,263,133
527,263,151
886,263,154
682,263,172
656,263,185
409,262,120
307,262,133
35,262,138
898,261,73
911,261,88
663,261,175
835,261,199
214,260,133
270,260,172
231,259,41
353,259,67
229,259,138
750,258,76
275,258,84
358,258,92
801,258,98
615,258,117
251,258,122
306,258,125
914,258,134
391,258,160
731,258,203
305,257,65
980,257,107
794,257,113
653,257,116
103,257,126
904,257,150
839,257,151
152,257,153
116,257,155
910,256,75
606,256,78
295,256,118
453,256,134
872,256,151
869,256,174
266,256,193
252,255,35
546,255,71
224,255,135
393,255,149
768,255,166
683,254,90
321,254,107
972,254,126
627,254,137
145,254,138
702,254,148
728,254,151
650,253,28
302,253,48
450,253,59
821,253,81
934,253,113
139,252,72
635,252,85
693,252,87
547,252,94
48,252,99
964,252,114
939,251,107
699,251,108
62,251,120
382,251,137
637,251,165
721,251,184
827,250,27
446,250,81
339,250,113
616,250,126
565,250,142
411,250,173
783,250,194
309,249,82
536,249,100
584,249,119
87,249,134
185,248,65
161,248,68
27,248,84
574,248,122
987,248,123
944,248,124
562,248,128
664,248,155
452,248,188
439,247,73
181,247,87
730,247,90
336,247,98
424,247,110
983,247,114
293,247,115
624,247,115
402,247,148
170,247,149
724,247,156
217,247,179
634,246,75
968,246,102
619,246,110
954,246,112
737,246,162
865,245,64
971,245,81
735,245,124
789,245,132
530,245,177
83,244,64
314,244,76
146,244,114
967,244,122
202,244,128
632,244,150
72,243,121
804,243,131
844,243,137
377,243,147
710,243,149
291,243,152
360,243,154
905,243,158
541,243,183
47,242,59
473,242,116
842,242,179
651,242,215
204,241,62
995,241,85
234,241,93
328,241,120
607,241,123
12,241,137
151,241,171
843,241,202
160,240,71
732,240,98
927,240,153
78,239,98
189,239,113
141,239,119
205,239,146
249,238,81
517,238,94
580,238,100
263,238,119
468,238,132
32,238,140
276,238,147
524,237,55
232,237,67
770,237,85
425,237,121
66,237,127
64,237,138
30,237,157
1,236,101
24,236,119
762,236,128
880,236,149
609,236,155
534,235,72
741,235,91
570,235,96
223,235,101
629,235,110
39,235,129
281,235,135
264,235,155
837,235,207
660,234,77
15,234,96
52,234,121
256,234,131
352,234,145
436,234,158
467,234,169
480,233,40
950,233,95
769,233,112
686,233,127
590,233,158
876,232,105
23,232,113
930,232,116
192,232,123
158,232,143
925,231,64
0,231,93
40,231,97
3,231,102
623,231,107
981,230,115
259,230,123
359,230,128
998,230,133
318,230,144
497,230,157
681,230,158
408,229,105
525,229,110
114,229,169
697,228,83
978,228,93
572,228,113
831,228,117
168,228,153
19,227,73
18,227,87
384,227,91
554,227,125
594,227,125
813,227,173
182,226,116
162,226,119
410,226,124
558,225,86
245,225,104
795,225,110
689,225,126
984,225,128
357,225,145
736,225,150
989,224,88
892,224,97
833,224,195
490,223,74
942,223,85
82,223,116
929,223,149
767,221,69
587,221,76
705,221,76
299,221,78
274,221,108
884,221,113
59,221,127
806,221,128
282,220,100
859,220,100
135,220,123
723,220,125
308,220,127
573,220,129
25,220,142
866,220,148
803,220,198
516,219,67
99,219,87
123,219,91
311,219,114
10,218,94
890,218,101
165,218,105
501,218,129
396,218,153
885,218,165
180,218,181
432,217,86
838,217,103
423,217,129
297,217,140
973,217,142
354,216,110
177,216,112
459,216,114
654,216,122
440,215,100
996,215,101
77,215,122
923,215,132
460,215,155
466,215,159
758,215,165
278,214,59
575,214,104
17,214,112
545,214,118
374,214,136
144,214,185
687,213,104
701,213,115
323,213,122
215,213,151
350,212,106
464,212,122
830,212,125
471,212,128
819,212,156
113,212,167
785,212,174
751,211,93
577,211,125
539,211,155
73,211,170
941,210,78
44,210,131
200,210,138
848,210,139
926,210,187
29,209,72
45,209,94
771,209,119
504,208,79
969,208,92
779,208,118
592,208,129
519,208,159
130,207,101
330,207,101
522,207,116
322,207,126
285,207,131
475,207,133
22,207,135
861,207,161
777,207,176
764,206,73
917,206,88
387,206,103
691,206,144
60,206,145
514,205,89
163,205,132
481,205,135
662,205,138
469,205,148
802,205,150
856,205,172
81,205,173
883,204,112
975,204,136
521,204,153
212,204,171
240,203,86
483,203,94
155,203,109
247,203,114
956,203,125
269,203,145
312,202,95
373,202,119
644,202,124
127,202,128
958,202,131
684,201,110
548,201,131
931,201,135
754,200,36
781,200,44
49,200,99
6,200,108
900,200,113
257,200,120
940,199,83
238,199,176
296,198,107
149,198,109
284,197,102
538,197,127
46,197,130
739,197,131
206,197,139
154,196,96
828,196,155
515,196,161
874,195,73
472,195,83
711,195,96
394,195,108
505,195,117
96,195,123
659,195,129
800,195,137
820,195,145
834,194,105
947,194,143
599,193,110
961,191,100
589,191,154
966,190,86
183,189,92
250,189,128
383,189,166
707,189,166
667,189,190
184,188,98
948,188,113
506,188,130
994,188,152
79,188,173
595,187,74
537,187,100
598,187,113
970,187,127
248,187,152
16,186,111
696,186,117
759,186,126
556,185,76
502,184,102
101,183,116
957,182,122
175,181,101
106,181,103
870,181,163
482,181,180
261,180,73
412,180,110
448,180,126
677,179,82
258,179,118
93,179,141
990,179,170
118,178,118
756,178,150
420,178,156
335,178,160
132,178,180
581,177,182
34,176,86
511,176,138
673,176,145
454,176,188
782,175,99
922,174,121
873,174,144
105,174,149
310,173,88
703,173,157
907,172,93
441,171,100
63,171,118
372,170,97
277,170,101
963,169,77
976,169,110
851,169,128
533,169,184
811,168,70
254,168,94
220,168,103
98,167,116
610,167,132
564,166,99
326,166,128
899,166,159
253,165,64
974,165,111
390,165,146
493,165,195
549,164,126
559,164,129
332,164,149
726,163,83
255,163,144
985,163,168
543,163,169
503,163,178
344,162,141
28,161,111
416,161,149
679,161,160
376,161,187
579,160,84
457,160,97
498,160,112
316,160,174
267,159,108
110,159,155
41,157,95
614,157,120
666,157,130
518,157,169
797,155,89
303,155,96
566,155,124
896,155,151
932,153,90
171,153,179
784,153,188
992,153,192
94,152,78
568,152,157
733,151,88
445,151,111
488,151,135
201,150,137
690,149,104
649,148,131
853,147,163
763,146,78
852,146,106
283,146,147
355,146,153
949,146,155
375,146,168
289,146,174
195,145,106
788,145,106
193,144,87
463,143,118
422,143,122
588,143,133
199,142,112
744,142,162
864,141,59
378,141,75
14,141,159
364,139,136
134,139,154
752,138,73
345,138,119
142,138,155
190,137,125
593,137,143
363,135,65
418,135,85
5,133,121
287,133,135
717,132,75
148,132,131
486,132,163
695,131,131
760,130,167
946,129,186
871,128,157
694,126,114
622,125,149
999,123,81
331,123,88
812,123,136
216,122,88
88,122,109
787,122,119
4,121,172
879,119,134
461,118,171
273,117,186
740,115,105
433,114,146
709,114,148
641,113,88
241,113,135
97,110,95
808,105,179
692,101,162
867,99,56
84,99,199
80,97,133
509,96,169
670,95,98
222,94,191
380,89,160
53,89,187
648,88,110
611,85,196
362,83,116
137,59,186
